House ID,Golden Grains
6e33feb7,1189693.99736
6e33feb9,1294005.91587
6e33febd,1364778.8171
6e33fec3,1483100.72205
6e33fec8,1207318.77083
6e33fece,1373320.28449
6e33fed3,1361698.57637
6e33fed9,1155380.27605
6e33fede,1247593.2012
6e33fee2,1445008.51698
6e33fee6,1346577.00424
6e33feec,1460787.52701
6e33feee,1058948.62834
6e33fef1,1249355.03809
6e33fef3,1308144.5496
6e33fef7,1603586.45428
6e33fefa,1019490.92992
6e33feff,1302665.49151
6e33ff04,1280050.77691
6e33ff08,1368644.54586
6e33ff0b,1371858.44563
6e33ff0d,1181465.56858
6e33ff10,1454013.76111
6e33ff14,1613944.93854
6e33ff18,1316721.03155
6e33ff1d,1439763.15344
6e33ff1f,1024310.15999
6e33ff23,1272530.15745
6e33ff26,1250135.02596
6e33ff28,1400815.09684
6e33ff2d,1349064.25591
6e33ff32,1529151.19049
6e33ff36,1384067.36148
6e33ff39,1163607.1375
6e33ff3f,1394425.24131
6e33ff45,1395605.3361
6e33ff47,1285999.86394
6e33ff49,989440.762824
6e33ff4e,1271340.45544
6e33ff53,964286.236034
6e33ff55,1405208.2041
6e33ff5a,1176631.21757
6e33ff5c,1411989.44702
6e33ff5f,1331468.48347
6e33ff63,1318490.13367
6e33ff67,1162709.67601
6e33ff6c,1462752.19655
6e33ff6e,1416829.2971
6e33ff70,1264335.36057
6e33ff76,996312.068642
6e33ff7c,1405096.52058
6e33ff7f,1324808.98698
6e33ff84,1088904.76107
6e33ff88,1243979.3182
6e33ff8a,1304625.62599
6e33ff8f,914386.397923
6e33ff91,1526501.72615
6e33ff94,1065408.93627
6e33ff97,1431449.27335
6e33ff99,1529795.03224
6e33ff9e,1411290.57816
6e33ffa0,1442753.68296
6e33ffa2,1426763.21962
6e33ffa5,1464123.26716
6e33ffa9,1480397.76683
6e33ffac,1224600.89019
6e33ffb2,1423744.54364
6e33ffb8,1190377.32129
6e33ffba,1424811.8078
6e33ffbf,1463838.01937
6e33ffc3,1460903.48736
6e33ffc5,1472098.20798
6e33ffc9,1338777.85613
6e33ffce,1088085.30427
6e33ffd0,1296336.18924
6e33ffd6,1121951.0642
6e33ffdb,1361241.69525
6e33ffdd,1375288.38449
6e33ffe3,1242200.69463
6e33ffe9,1251899.17544
6e33ffec,959643.070044
6e33fff2,1508445.97556
6e33fff6,1295008.24495
6e33fff8,1636781.35343
6e33fffc,1176850.95249
6e340000,954428.0992
6e340005,1354666.16998
6e340007,1493584.50982
6e34000c,1427110.49288
6e340012,1580541.26831
6e340018,904955.898458
6e34001e,1166985.49925
6e340020,1335258.64235
6e340026,1288894.55067
6e340028,1314633.92635
6e34002d,1451210.65557
6e340031,1208028.06665
6e340034,1438263.89081
6e340039,1248273.03652
6e34003f,1359209.99048
6e340043,1478199.18516
6e340046,1092865.35276
6e34004c,1084570.15908
6e340052,1168486.20359
6e340057,1342478.01508
6e34005c,1297976.52515
6e340061,1431507.77916
6e340064,1350251.72101
6e34006a,1317102.95144
6e34006f,1373082.14685
6e340071,1442218.75921
6e340075,1188288.80778
6e340077,1217919.98377
6e34007d,1421944.50407
6e340082,1297906.72943
6e340087,1560574.61136
6e34008b,1211156.05108
6e34008f,1063436.18074
6e340093,1283286.82876
6e340096,1329563.65343
6e340098,1195616.28196
6e34009e,1290006.3233
6e3400a0,1348296.69568
6e3400a3,1450927.30802
6e3400a5,1229525.94304
6e3400a8,1447312.17821
6e3400ae,1246036.52525
6e3400b2,1277362.57471
6e3400b4,1461406.64475
6e3400b8,1439086.03011
6e3400bc,1386538.4334
6e3400c2,1283035.70495
6e3400c6,1500977.45963
6e3400cb,1119539.5013
6e3400cd,1211344.19467
6e3400d3,1333098.64474
6e3400d8,1298560.04167
6e3400dd,1338348.7964
6e3400e0,1166680.61731
6e3400e6,874652.876248
6e3400ea,1445907.25019
6e3400ee,917377.503989
6e3400f3,1369927.02439
6e3400f6,1295939.73199
6e3400fb,1123916.59342
6e340101,972351.466297
6e340103,1356902.23341
6e340107,1427390.82012
6e340109,1336163.00391
6e34010b,1290249.18791
6e34010d,1387256.22744
6e340110,1421826.60392
6e340116,1203027.31954
6e340118,1194559.30892
6e34011b,1352457.37771
6e34011e,1493453.76357
6e340124,1290862.47808
6e34012a,1441502.53381
6e34012d,1221723.22682
6e340132,1469695.72696
6e340134,1200888.46312
6e34013a,1382495.95064
6e340140,1286503.45492
6e340146,1074170.87676
6e34014c,1439818.52341
6e34014f,1320055.57046
6e340152,1474670.70321
6e340155,1418418.0925
6e340158,1258740.05975
6e34015e,1334261.06596
6e340163,1413206.10379
6e340169,1158898.68848
6e34016d,1287351.15344
6e340172,1453246.12383
6e340177,1436532.84655
6e34017c,1564362.09908
6e340182,1427704.45282
6e340186,1288908.55985
6e34018c,935737.495513
6e340191,1617299.27841
6e340195,1546008.46531
6e340199,1181443.44972
6e34019e,971264.914488
6e3401a2,1425195.74697
6e3401a8,1239178.32599
6e3401aa,1561619.92403
6e3401b0,1457181.24547
6e3401b5,1207485.35255
6e3401b7,1549057.84059
6e3401bb,1136411.08426
6e3401bf,1364862.56465
6e3401c4,1231463.82534
6e3401c9,1390169.88954
6e3401cf,1189760.68791
6e3401d5,1489101.10683
6e3401db,1077220.16491
6e3401df,1261603.00121
6e3401e3,1253396.89501
6e3401e7,1361009.44764
6e3401e9,1606819.9395
6e3401ee,1313341.33941
6e3401f4,1123173.70153
6e3401f9,1405338.04902
6e3401fd,1229921.2636
6e340202,1304688.52897
6e340206,1284229.13032
6e340208,1473303.70087
6e34020b,1283017.63845
6e340211,1438883.14588
6e340214,1338906.3207
6e340218,1399705.30294
6e34021b,972904.737444
6e340221,1519984.22684
6e340225,1065469.94345
6e340228,1376823.91694
6e34022d,1579510.8824
6e34022f,1273858.10806
6e340235,1258074.38026
6e34023a,1502634.4861
6e340240,1516602.24251
6e340244,908409.379814
6e340246,1424353.16695
6e340249,1401925.77886
6e34024d,1311929.94926
6e34024f,999881.715866
6e340255,1319772.50745
6e340257,1242733.76967
6e34025a,1374956.35542
6e34025e,1443977.31008
6e340263,1371758.19821
6e340265,1421772.53934
6e340269,1491809.07781
6e34026f,1428861.83819
6e340274,1231197.54662
6e340279,1559642.53183
6e34027b,1288684.71388
6e34027f,1369299.41966
6e340282,1147866.93951
6e340285,1231756.99691
6e34028b,1116289.3584
6e340290,1302677.5863
6e340292,1250386.43942
6e340297,1357826.59743
6e34029a,1408646.94377
6e34029c,1458482.77288
6e3402a0,1349297.23496
6e3402a5,1485341.91797
6e3402aa,1253089.21568
6e3402ad,1189328.91978
6e3402b2,1386828.36994
6e3402b4,1303330.99121
6e3402b7,980859.438851
6e3402bc,1262051.61169
6e3402c0,1400094.04105
6e3402c3,1407719.62408
6e3402c5,1301653.88175
6e3402c7,1456234.33968
6e3402ca,1276934.34964
6e3402d0,1411417.01726
6e3402d6,1225833.47373
6e3402da,1344984.1718
6e3402e0,1126579.30408
6e3402e6,1352839.57588
6e3402ea,1134006.67965
6e3402ee,1424414.32165
6e3402f4,1523290.6548
6e3402f8,1252348.11685
6e3402fa,1327644.25088
6e3402fc,1190907.91767
6e3402ff,1151517.61196
6e340302,1284264.16409
6e340308,1529690.199
6e34030c,1079761.53771
6e340311,1400595.32716
6e340317,953465.774025
6e34031a,1464156.66048
6e34031c,1498707.5809
6e340320,1419165.15635
6e340325,1409975.19235
6e34032a,1410725.23864
6e34032c,1527502.42106
6e340331,1244555.9319
6e340333,1486433.74682
6e340337,1252524.15283
6e34033b,1316266.65899
6e34033f,1408721.8002
6e340342,1391358.74471
6e340344,1234528.29335
6e340349,1465160.61896
6e34034b,1588347.6406
6e34034d,1249157.08358
6e340352,1528310.01906
6e340356,1287109.03224
6e34035b,1420981.55191
6e340361,1032123.98546
6e340366,1417647.68506
6e34036c,1183858.72958
6e34036e,1329611.2463
6e340370,1199627.15515
6e340373,1302186.77034
6e340379,1034591.75649
6e34037e,1347837.59417
6e340380,1506315.49399
6e340385,1587806.07455
6e34038a,1305654.82802
6e340390,1368894.34216
6e340396,1579245.01739
6e34039c,1301905.27843
6e34039f,1231264.99907
6e3403a4,1548648.93266
6e3403a8,1261098.16177
6e3403ae,1424234.53882
6e3403b3,1362456.78808
6e3403b6,1030367.94834
6e3403bb,1311377.1131
6e3403bf,1327059.33817
6e3403c2,1008612.4893
6e3403c4,1414275.2424
6e3403ca,1413784.72114
6e3403cd,1389999.96765
6e3403d0,1306964.28608
6e3403d5,1376553.93931
6e3403d9,1419306.68291
6e3403df,1445188.12689
6e3403e3,1056887.73
6e3403e7,1312658.82111
6e3403ea,1504087.42037
6e3403ef,1501673.91858
6e3403f3,989747.724451
6e3403f8,1288120.7616
6e3403fb,1503733.56494
6e340401,1153268.07768
6e340406,1449605.85816
6e340408,1342632.33228
6e34040e,1429127.30448
6e340413,1416642.8844
6e340415,1154682.49464
6e340418,1409396.57201
6e34041d,1187662.05294
6e34041f,1039732.14917
6e340422,1024645.08032
6e340427,1300645.40694
6e34042b,1293864.11173
6e34042e,1378460.25743
6e340433,1364763.73765
6e340437,1234949.54244
6e340439,951516.934657
6e34043e,1401200.30596
6e340441,1451919.23103
6e340443,1421363.85001
6e340447,1239879.83143
6e34044d,1385861.47826
6e340450,1460935.41635
6e340456,1346625.68397
6e340459,982358.468219
6e34045e,1315388.47835
6e340461,1445229.92323
6e340464,1402545.6414
6e340468,1360020.69739
6e34046c,1287192.02085
6e340470,1138885.48122
6e340474,1216665.27655
6e340479,1441023.24832
6e34047f,1485387.21807
6e340485,1444828.64896
6e340488,1399651.86355
6e34048a,1583176.34288
6e34048e,1566836.85502
6e340492,1552769.1687
6e340495,1468849.17345
6e340497,1077461.60147
6e34049a,1421889.58858
6e3404a0,1472530.20208
6e3404a3,955677.088775
6e3404a6,1278653.42112
6e3404a9,1261696.57007
6e3404af,1364094.15146
6e3404b3,1100143.54634
6e3404b5,1289921.72743
6e3404b9,1448908.00582
6e3404bf,1335967.82472
6e3404c1,1329713.00683
6e3404c5,1319025.12381
6e3404c8,1338507.99783
6e3404cb,1311428.93151
6e3404cf,1377862.82899
6e3404d2,1552176.218
6e3404d7,1252224.61402
6e3404d9,1135732.49283
6e3404dd,1331624.47704
6e3404e3,1415253.86896
6e3404e6,1255352.01604
6e3404e9,1284425.46669
6e3404eb,1311609.33506
6e3404ed,1316615.91918
6e3404ef,890756.149212
6e3404f5,1252883.68012
6e3404f9,1280855.34173
6e3404fe,1441160.92803
6e340503,1454277.86066
6e340505,1177189.54586
6e340508,1214915.73307
6e34050a,1367081.09225
6e34050c,1233654.24133
6e34050f,1390898.99402
6e340513,1412854.38258
6e340515,1451817.97632
6e34051b,1319868.13183
6e34051e,1381449.21758
6e340523,1191227.33922
6e340528,1209055.4097
6e34052d,1106581.71876
6e340532,1335460.03681
6e340537,1371794.49898
6e34053d,1194774.19999
6e340543,1312784.67206
6e340547,1249799.09276
6e34054c,1367684.59204
6e340551,1300816.37095
6e340554,1355909.47863
6e340559,1428889.9525
6e34055d,1189275.91651
6e340560,1237710.26836
6e340565,1306900.32263
6e34056b,1221290.68913
6e340570,1405972.98495
6e340572,1588160.7456
6e340574,1377647.85344
6e340578,1299541.60825
6e34057e,1469529.09842
6e340580,1267931.5373
6e340584,1433656.48611
6e340588,1218950.28837
6e34058c,1304915.51402
6e340590,1014285.14739
6e340596,1501913.09342
6e340598,1274977.69856
6e34059d,1492434.96658
6e3405a3,1239714.8529
6e3405a7,1298466.54168
6e3405ad,1473113.66944
6e3405b3,1529530.49759
6e3405b7,1279616.49578
6e3405bb,1482994.64613
6e3405c0,1342160.35322
6e3405c2,1338110.43579
6e3405c4,1219667.93602
6e3405c7,1572279.92201
6e3405cc,1271956.11107
6e3405cf,1285473.3762
6e3405d3,1235510.90477
6e3405d8,1284533.59022
6e3405db,902971.598252
6e3405de,1156864.24744
6e3405e4,1140510.05842
6e3405e9,1158746.39993
6e3405ec,1313710.28519
6e3405ef,1360277.56267
6e3405f2,1344280.19178
6e3405f7,1201813.38884
6e3405f9,1177511.31964
6e3405ff,1302650.4518
6e340604,1551026.01909
6e34060a,1476130.66586
6e34060e,1351164.10003
6e340614,1313231.93142
6e340619,1316551.3175
6e34061f,1359072.12305
6e340624,1391065.9209
6e34062a,1458603.47231
6e34062e,1535654.28001
6e340630,1363444.35282
6e340636,906585.293063
6e340639,1485819.27852
6e34063f,1355799.77668
6e340643,1445696.51476
6e340648,1080220.8955
6e34064d,807744.100438
6e340651,1339228.2928
6e340654,1456985.68674
6e340657,1255162.60029
6e34065c,1382377.88306
6e340660,1339915.28902
6e340664,1323987.86995
6e340669,1358172.68395
6e34066e,1506426.20763
6e340672,1452516.25347
6e340674,929276.654529
6e34067a,1503391.77779
6e340680,1156510.17561
6e340684,1116794.61325
6e340688,1320728.48015
6e34068a,1370752.74887
6e34068e,1380941.8544
6e340692,1281999.89485
6e340694,1330133.86145
6e340697,1520908.38889
6e34069d,1328077.71244
6e3406a1,1515431.04823
6e3406a5,1156814.08826
6e3406a9,1418463.01811
6e3406ab,1364112.77082
6e3406b0,1442441.5832
