Capital,DOCK,Date Built M,Date Built Y,Date Priced M,Date Priced Y,GARDEN SPACE,Guarding Tower,House ID,Knights house,Location,Meridian1,Meridian2,Renovation,River,Royal Market,Time1,Time2,bathrooms,bedrooms,blessings,dining rooms,farm,pay,sorcerer,tree
10.272226,23.900159,12,1605,2,1612,1,52.549137,6e334a8d,20.512578,The Mountains,0,0,0,16.275954,30.955407,3.51,10.19,2,4,150,2,0,1,0,1
21.257191,15.6333,9,1606,9,1609,0,20.538196,6e334ac7,31.357413,No Location,1,1,0,35.413374,96.006947,7.45,11.27,2,4,139,4,1,0,0,1
39.819974,0,7,1606,9,1612,0,181.327457,6e334ad7,50.413881,King's Landing,0,0,0,12.978324,74.675131,2.33,6.14,2,4,120,3,1,0,0,1
110.920496,50.051995,2,1606,8,1607,0,47.55899,6e334aeb,121.458717,The Mountains,0,1,1,70.376156,30.644795,4.39,1.43,2,3,49,3,1,0,0,0
142.414534,24.801898,5,1602,11,1607,0,70.3966,6e334b1b,153.157689,The Mountains,1,0,0,73.670978,32.046649,7.48,12.2,0,4,18,3,1,0,0,1
93.529,0.069287,8,1606,12,1610,0,138.959758,6e334bb0,104.35112,The Mountains,0,1,0,48.736928,14.362758,2.19,5.26,3,4,66,2,1,0,0,0
32.140234,0,7,1604,7,1610,0,224.972127,6e334bec,42.884464,The Mountains,0,0,0,3.158955,14.395718,3.28,10.51,2,4,128,4,1,0,0,1
15.51421,38.62492,6,1601,7,1607,0,86.805883,6e334c08,25.570655,King's Landing,0,1,0,32.798606,56.900202,1.48,7.46,4,4,144,3,1,0,1,1
11.193221,59.858983,1,1603,5,1607,0,37.068203,6e334c34,21.98761,The Mountains,0,0,0,50.93934,3.325445,1.24,6.41,3,2,149,4,1,0,0,0
35.12482,34.119679,8,1600,4,1607,0,174.650985,6e334c42,45.612201,No Location,0,0,0,14.448008,10.042574,11.18,7.22,2,2,125,4,1,0,1,0
6.507448,4.941012,5,1600,8,1607,0,45.575975,6e334c8b,16.927137,King's Landing,1,1,0,52.509039,73.783511,7.59,10.58,2,3,153,4,2,0,0,1
15.334764,137.356424,7,1602,11,1608,0,195.753429,6e334ccc,25.485328,King's Landing,1,1,0,17.805256,34.09036,11.53,4.53,4,2,145,3,1,0,0,1
91.398877,138.056078,4,1606,5,1611,0,66.896839,6e334d17,101.796053,The Mountains,0,0,0,37.772037,31.898855,8.53,11.29,4,2,69,4,1,0,1,1
56.492966,18.608156,8,1606,4,1608,1,0,6e334d1e,67.127049,King's Landing,1,0,0,17.37945,86.901381,1.32,6.38,4,3,104,4,0,1,0,0
12.593149,97.382013,11,1603,3,1610,1,74.133385,6e334d26,23.592066,The Mountains,1,1,1,70.497755,107.465677,2.23,12.33,2,2,147,2,1,0,0,1
80.543591,23.509943,12,1604,10,1612,0,59.436453,6e334d6c,91.45312,The Mountains,0,1,1,48.905513,56.001091,2.31,5.4,4,2,79,3,2,0,0,1
41.00088,0,2,1600,11,1608,0,35.461203,6e334d76,51.517375,The Mountains,1,1,0,34.385474,81.330461,11.55,9.38,4,4,119,3,2,0,0,1
33.069099,16.778819,7,1602,5,1610,1,154.116794,6e334d80,44.049156,King's Landing,0,0,0,5.9592,35.517214,9.21,1.39,3,2,127,2,1,0,0,1
40.233222,18.271021,1,1606,9,1607,1,127.349183,6e334eac,50.437951,The Mountains,1,1,1,7.373088,28.554139,4.24,12.27,2,2,120,3,0,1,0,0
33.506317,1.719707,3,1606,4,1612,1,181.901676,6e334ec4,43.649094,King's Landing,1,0,0,7.412705,15.890183,7.59,4.51,2,3,126,4,0,1,0,1
12.014611,10.316047,5,1606,2,1611,0,33.090005,6e334ed3,22.569346,Cursed Land,0,1,0,39.137284,16.138196,2.28,8.34,3,2,148,2,1,0,0,1
0,36.567818,9,1606,10,1607,1,52.957507,6e334f24,0,King's Landing,1,1,1,12.816379,65.850809,2.58,3.34,3,4,74,3,1,0,1,0
17.366192,37.396197,1,1603,9,1611,0,258.878194,6e334f4c,27.850833,Cursed Land,0,1,0,16.800076,0,6.36,9.19,3,4,143,4,1,0,1,0
97.078995,23.876333,8,1602,5,1609,0,82.082211,6e334f53,107.097767,The Mountains,0,0,0,18.875413,87.634962,4.35,7.58,4,2,63,3,1,0,0,1
11.18363,2.976148,8,1602,9,1609,0,128.941903,6e334f94,21.649522,The Mountains,1,1,1,5.03054,68.751855,10.4,2.12,3,4,149,4,1,0,0,0
26.351153,0,8,1603,1,1607,0,50.185443,6e334fb5,36.401689,King's Landing,0,0,0,17.576322,93.158572,4.11,6.53,3,4,134,2,1,0,1,0
72.514808,20.543871,1,1604,12,1609,0,39.868677,6e334fde,83.014726,The Mountains,0,1,1,47.871601,92.963831,5.56,11.32,2,2,87,4,2,0,0,1
116.895096,52.170065,1,1604,10,1607,0,0.752256,6e335030,127.859021,King's Landing,0,0,0,18.824806,62.173599,11.19,8.48,2,3,43,2,1,0,0,1
130.592424,38.625851,12,1605,12,1607,0,80.413471,6e335034,141.152827,No Location,0,0,0,68.156537,85.121124,5.5,1.18,0,2,29,2,1,0,0,1
121.445388,0,7,1605,10,1612,1,61.380868,6e335050,132.35975,The Mountains,0,1,0,73.209488,40.780217,12.52,6.53,2,4,39,3,0,1,0,1
29.342126,74.248055,4,1600,11,1612,0,123.104089,6e3350a0,39.813523,The Mountains,0,0,1,64.48143,35.329531,1.24,2.23,4,2,131,3,1,0,0,1
16.441079,44.591403,7,1603,2,1607,0,145.746718,6e3350a6,26.973424,Servant's Premises,1,1,0,53.782496,80.593859,9.16,5.57,3,4,144,4,1,0,0,1
68.67136,77.320222,6,1606,10,1607,0,88.133165,6e3350d9,79.617285,The Mountains,1,1,0,69.978264,57.731116,12.42,5.45,4,4,91,2,1,0,0,1
10.409765,76.178344,11,1605,5,1609,0,25.04071,6e3350f6,21.026126,The Mountains,0,0,0,43.931363,55.49533,11.31,4.46,4,0,150,3,1,0,0,1
16.072406,114.530609,12,1606,5,1607,0,256.780206,6e335265,26.732855,King's Landing,1,0,0,21.506434,58.72799,10.12,12.51,4,4,144,4,1,0,0,0
20.70091,47.389848,8,1602,8,1607,0,124.203966,6e335295,31.058082,The Mountains,1,0,0,10.883648,16.86867,8.41,12.23,2,4,139,3,1,0,1,0
79.641616,33.455771,4,1605,12,1610,0,59.149598,6e33531d,90.147539,The Mountains,0,0,0,33.153668,38.273364,3.28,8.11,3,3,80,0,1,0,1,0
29.242813,41.180214,7,1600,11,1609,0,26.433539,6e335349,40.170992,Servant's Premises,1,0,0,35.492612,0,7.25,5.18,4,4,131,3,1,0,1,0
20.07566,58.98343,10,1606,2,1609,0,138.446887,6e33536d,30.590619,The Mountains,0,0,1,29.38206,39.253475,3.42,1.55,2,2,140,2,1,0,0,1
100.765504,8.992292,2,1606,7,1608,0,87.646948,6e3353ba,111.260145,The Mountains,0,0,0,7.366258,133.693899,12.55,11.16,2,2,59,2,1,0,0,1
63.811586,11.604885,5,1600,11,1612,0,54.688281,6e3353d5,74.787141,The Mountains,0,1,0,21.078377,11.986955,8.59,11.11,2,3,96,3,1,0,0,1
7.953399,105.626151,10,1605,7,1607,0,65.892282,6e335401,18.693317,No Location,1,0,0,7.123863,17.429033,5.27,7.26,2,4,152,3,1,0,0,1
21.973952,25.001218,9,1601,6,1607,1,22.29982,6e335441,32.547193,The Mountains,0,1,0,51.380188,24.699153,7.45,2.53,4,3,138,4,2,0,0,1
130.614059,2.472871,5,1602,8,1608,0,52.044817,6e335457,141.467861,No Location,0,1,0,20.481211,30.518192,5.59,2.51,4,2,29,0,1,0,0,1
0,7.522735,9,1603,6,1608,0,109.949116,6e335461,0,The Mountains,0,1,1,9.683383,0,11.19,8.47,3,3,74,3,1,0,0,1
17.99888,32.328034,10,1606,1,1610,0,102.763803,6e33549d,28.010503,The Mountains,1,1,0,6.618451,17.227722,8.28,3.45,3,2,142,3,1,0,0,1
68.995616,12.149199,8,1605,1,1609,0,7.247029,6e3354be,79.022008,King's Landing,1,0,0,51.6268,72.239684,4.4,1.51,3,2,91,4,1,0,1,0
34.101106,40.570276,8,1605,2,1608,0,150.507906,6e3354d0,44.212645,Servant's Premises,0,0,0,29.532223,148.064198,5.15,10.39,2,3,126,3,1,0,0,1
12.345738,6.688192,3,1604,8,1611,0,32.493358,6e3354f3,22.524524,The Mountains,1,0,1,17.812817,2.470929,5.43,10.11,2,3,148,3,1,0,1,0
95.804721,69.085467,5,1602,2,1611,0,63.976537,6e3354ff,106.398321,Servant's Premises,0,1,0,34.755176,42.77548,5.11,1.29,2,3,64,2,1,0,0,1
33.032824,17.20286,1,1605,5,1607,0,18.139969,6e33558b,43.413089,King's Landing,1,1,0,21.046984,69.049777,2.33,6.36,4,3,127,3,1,0,0,1
92.012284,0,9,1605,8,1607,0,22.105189,6e3355c8,102.25334,King's Landing,1,0,0,90.151435,118.66039,1.37,8.34,4,3,68,3,2,0,0,1
102.193706,66.71767,2,1604,8,1612,0,23.400316,6e3355f1,112.475101,The Mountains,0,1,0,67.519224,2.73934,7.57,4.46,2,3,58,4,1,0,0,1
10.713828,13.675407,10,1603,7,1609,0,185.12364,6e335613,21.492699,Servant's Premises,0,1,0,74.374279,56.768185,7.18,7.44,4,2,149,2,1,0,0,0
52.282541,92.516591,4,1606,5,1607,1,111.879234,6e335636,62.472506,The Mountains,1,1,0,35.633461,44.861031,12.49,5.38,3,2,108,4,1,0,0,0
15.448249,32.645874,1,1606,6,1609,1,30.208567,6e33568d,25.824972,No Location,0,0,0,50.588583,73.199324,6.33,6.26,4,2,145,2,1,0,0,1
15.037095,84.564496,8,1603,2,1608,1,156.484623,6e3356ad,25.928125,King's Landing,0,0,0,14.960337,28.839031,10.48,6.14,4,3,145,3,0,1,0,1
20.667175,0,9,1604,7,1609,0,25.514508,6e3356d5,31.407775,Cursed Land,0,1,1,11.573842,31.957211,3.57,10.46,4,4,139,3,1,0,0,1
2.623075,59.274808,4,1601,10,1611,0,149.84206,6e3356da,12.854714,The Mountains,1,0,1,4.255659,55.700076,10.44,8.29,3,3,157,2,2,0,0,1
83.338849,51.256026,8,1600,6,1609,0,155.815498,6e3356fa,94.118363,The Mountains,0,1,1,54.00392,6.2678,6.12,4.12,2,2,77,2,1,0,0,1
19.74268,24.055786,4,1605,4,1610,1,61.030346,6e335779,29.954782,Cursed Land,0,0,0,32.48002,0,1.24,4.21,3,3,140,2,1,0,0,1
5.732321,26.821927,7,1603,5,1612,0,94.163396,6e335787,16.070438,The Mountains,0,1,0,10.007987,4.837774,11.32,11.59,4,0,154,4,2,0,0,0
17.122477,4.037247,8,1600,4,1609,1,85.719056,6e335833,28.025789,King's Landing,1,1,0,25.097717,9.550962,5.56,2.56,3,4,143,2,0,1,1,0
16.381319,49.758623,3,1603,3,1610,0,258.491936,6e33585d,26.510283,King's Landing,0,1,0,87.657066,23.628103,4.36,3.11,4,3,144,3,1,0,0,1
13.999579,14.60082,10,1601,5,1610,1,137.442606,6e33588f,24.077454,The Mountains,0,1,0,66.575764,44.59525,11.14,12.18,3,4,146,3,0,1,0,0
16.168215,103.638656,4,1606,2,1612,1,69.036642,6e3358fc,26.509489,No Location,0,1,0,28.414725,55.365438,7.48,1.28,3,3,144,3,1,0,1,0
11.385901,85.553668,12,1602,9,1610,0,5.286813,6e335979,21.570307,The Mountains,1,1,0,9.357446,82.352154,1.3,5.2,3,3,149,3,2,0,0,1
38.896882,0,11,1604,4,1607,0,21.343011,6e33597d,49.019245,The Mountains,0,0,0,25.924946,62.010442,3.23,12.11,2,2,121,3,1,0,0,1
21.641314,9.219884,7,1600,7,1611,0,64.455675,6e3359aa,31.781548,The Mountains,0,0,0,51.421959,65.020463,4.5,1.24,2,3,138,3,1,0,0,1
12.261431,0,9,1604,1,1611,0,116.87206,6e3359bb,22.862619,No Location,1,1,0,17.48022,0,8.59,11.48,4,4,148,2,1,0,0,1
12.322982,14.357105,1,1604,6,1610,0,144.065756,6e3359f3,22.355891,No Location,0,0,0,28.125378,50.300364,2.45,3.12,3,4,148,4,1,0,0,1
25.654714,20.548718,1,1603,7,1611,0,31.982298,6e335a99,36.037368,The Mountains,0,1,0,7.216229,34.964184,12.44,10.58,4,2,134,2,1,0,0,0
35.419701,45.753525,12,1605,8,1612,0,134.687149,6e335abb,45.474871,King's Landing,1,1,0,19.428564,8.166875,4.46,4.45,0,3,125,4,1,0,0,1
46.076854,10.134387,6,1604,12,1607,1,28.266725,6e335bc2,56.383478,The Mountains,0,0,0,6.980868,1.324391,9.55,8.25,4,2,114,4,2,0,1,1
55.116665,5.975302,10,1606,3,1607,0,105.977218,6e335c07,65.902045,Servant's Premises,1,1,0,46.277849,35.909903,1.47,3.29,2,3,105,3,1,0,0,1
47.493595,67.257954,4,1602,7,1611,0,110.092413,6e335c85,57.543867,King's Landing,1,0,0,34.738246,66.550879,7.53,4.41,4,2,113,3,1,0,0,0
58.350196,77.093239,7,1602,6,1609,0,71.956948,6e335ca1,68.398799,King's Landing,0,1,0,84.488687,33.233579,11.59,9.52,4,3,102,3,1,0,0,1
13.656725,0,3,1601,1,1609,0,153.040854,6e335cc0,24.305344,Cursed Land,1,0,0,52.280619,22.40368,4.24,3.19,4,3,146,4,1,0,0,0
130.163066,66.917109,9,1603,2,1610,0,168.252785,6e335cd1,140.701195,King's Landing,1,1,1,77.938049,13.682298,1.59,1.41,3,0,30,4,1,0,1,0
11.465543,16.747496,3,1601,9,1609,0,224.850785,6e335cfd,22.230506,King's Landing,1,0,1,27.382415,57.890222,9.13,1.54,4,3,149,2,2,0,0,1
5.576588,3.014463,2,1603,9,1610,1,8.693971,6e335d1b,16.027361,The Mountains,0,1,0,42.854147,1.220298,8.22,9.13,3,2,154,4,1,0,0,1
52.549323,45.41784,1,1601,3,1607,0,1.632286,6e335d20,63.344134,Servant's Premises,1,1,0,10.214419,64.095812,4.56,12.21,3,4,107,4,1,0,0,1
2.535076,28.425754,4,1605,7,1610,0,61.695224,6e335d2b,12.792105,The Mountains,0,0,0,43.22602,18.002565,7.49,5.33,2,4,157,3,1,0,0,0
60.900732,5.44948,5,1603,4,1609,0,183.839501,6e335df8,71.549897,Servant's Premises,1,0,0,19.536996,20.09273,9.16,9.16,2,4,99,2,1,0,0,1
54.289457,74.498723,9,1606,8,1612,0,16.691774,6e335e1c,65.170159,The Mountains,1,0,1,12.513531,50.71824,11.11,5.53,3,4,106,3,1,0,0,1
12.466445,111.437574,2,1604,12,1609,0,39.659166,6e335e1f,23.007976,Cursed Land,1,0,0,61.975271,72.346116,3.51,3.24,4,2,148,4,1,0,0,1
19.570875,86.365233,12,1605,2,1611,0,133.476557,6e335e4a,29.64267,Servant's Premises,1,0,0,42.53808,0,1.46,9.16,4,3,140,3,2,0,0,1
39.679325,26.810739,8,1603,7,1608,0,61.075804,6e335e8d,50.388495,Cursed Land,0,0,0,6.599561,46.390827,10.57,2.19,3,3,120,3,2,0,1,0
46.857691,70.6117,11,1600,7,1609,0,110.785267,6e335ea6,57.564033,Servant's Premises,0,1,0,0.988899,72.501203,10.52,9.4,4,4,113,4,1,0,0,1
60.742134,109.324055,3,1603,12,1608,0,0,6e335f12,70.891321,The Mountains,1,0,0,16.185385,49.601851,3.59,2.37,3,3,99,2,1,0,0,1
64.005499,11.915652,5,1602,11,1608,0,98.510293,6e335f3a,74.731316,The Mountains,1,1,0,81.977576,0,7.55,9.43,4,3,96,4,1,0,0,1
6.876175,8.069396,4,1600,11,1609,0,24.437591,6e335f44,17.759993,No Location,1,1,0,48.339765,3.949981,8.3,6.45,4,2,153,0,1,0,0,1
5.940843,75.899119,4,1600,9,1612,0,230.998444,6e335f73,16.937058,The Mountains,1,0,0,46.594588,34.232831,5.54,11.57,3,4,154,4,1,0,1,0
21.454866,0.119039,5,1603,7,1610,1,18.853241,6e335ff9,31.546454,The Mountains,0,1,0,19.968849,21.989756,8.39,9.51,3,4,139,4,1,0,0,1
80.298125,68.298127,12,1600,12,1610,0,48.130127,6e336047,91.233289,The Mountains,1,0,0,69.499132,30.044749,2.56,11.15,3,3,80,4,1,0,1,1
72.424704,13.506106,5,1605,3,1611,0,129.609067,6e3360a2,82.688414,King's Landing,1,0,0,32.352199,16.193588,6.29,4.32,4,2,88,4,1,0,0,1
0,94.339463,5,1606,3,1609,0,266.915617,6e336132,0,The Mountains,1,0,0,59.767367,38.389895,9.43,1.3,3,3,74,4,1,0,0,1
2.615189,92.550818,11,1600,1,1611,0,131.970906,6e336153,13.158061,Cursed Land,1,1,0,13.276803,0,6.21,10.49,4,2,157,2,2,0,0,1
46.608915,41.785551,6,1603,2,1609,1,76.751889,6e336162,57.208355,The Mountains,1,0,0,9.311407,0,2.19,3.29,4,3,113,4,2,0,0,1
10.544438,4.836871,2,1601,10,1608,0,0,6e336168,21.348017,Cursed Land,1,0,0,2.590041,22.272198,8.13,9.59,2,3,149,4,1,0,0,0
4.928253,0,5,1606,9,1609,1,53.733646,6e3361ee,15.358722,No Location,1,1,0,2.844655,16.975762,12.13,5.48,2,3,155,3,1,0,0,1
54.102793,21.343148,8,1600,4,1612,1,5.171926,6e33626c,64.6267,The Mountains,0,1,0,11.523552,4.727595,7.11,1.52,2,4,106,3,0,1,0,1
22.840459,26.805479,5,1600,9,1608,0,81.455822,6e33627c,33.641778,The Mountains,0,1,0,67.852671,43.890613,8.56,10.16,2,3,137,3,1,0,0,1
34.410089,5.482165,12,1600,11,1610,1,68.995534,6e3363b1,44.801286,The Mountains,1,0,0,42.358445,127.99836,7.22,4.34,3,3,126,4,0,1,0,1
12.810556,0,6,1605,1,1610,0,133.37914,6e3363c9,23.012646,King's Landing,0,0,0,45.673724,40.617583,2.23,12.46,2,4,147,3,2,0,0,1
14.83338,41.295801,7,1605,11,1608,0,198.257952,6e336408,25.372401,The Mountains,1,1,0,2.507145,7.448766,8.48,2.26,3,4,145,0,1,0,0,1
4.426106,30.14652,12,1602,8,1612,0,85.607908,6e336439,14.589631,Cursed Land,0,1,0,15.130265,98.823443,10.1,9.29,3,3,156,4,1,0,0,1
1.19129,27.0831,2,1606,2,1612,0,9.992417,6e33649f,11.473437,Servant's Premises,0,1,0,4.872216,0,10.53,11.11,3,4,159,2,1,0,0,0
70.924196,83.965282,5,1601,3,1609,0,165.763229,6e3364c3,81.061885,Cursed Land,1,0,0,26.941914,75.976064,4.51,1.27,4,3,89,4,1,0,0,1
53.347789,27.572888,2,1600,2,1607,1,92.269086,6e336532,63.362186,The Mountains,1,1,0,43.683578,43.805531,3.1,3.33,0,2,107,3,0,1,1,0
27.886055,0.640769,11,1606,11,1609,0,68.930248,6e336566,38.513962,Cursed Land,1,0,0,40.054433,42.720688,10.52,5.37,2,3,132,4,1,0,0,1
8.857853,14.339748,5,1606,5,1607,0,126.304741,6e336599,19.567568,No Location,1,0,0,31.462569,65.985706,5.27,5.48,3,2,151,3,1,0,0,0
103.263783,0,11,1606,10,1612,0,30.646322,6e3365c7,113.543721,No Location,0,1,0,39.889883,24.278149,12.59,9.57,3,3,57,4,1,0,0,1
0,114.309997,12,1601,4,1608,0,106.61516,6e336634,0,The Mountains,1,1,0,29.797356,117.342141,12.36,8.31,0,3,74,2,1,0,1,1
0,48.641011,10,1601,10,1609,0,61.614276,6e336662,0,The Mountains,1,0,1,32.236769,42.427726,2.46,9.21,3,2,74,2,1,0,0,1
80.592387,44.487529,1,1601,12,1609,0,243.109393,6e336689,91.461113,The Mountains,1,1,0,33.475278,50.855338,1.25,5.17,3,4,79,3,1,0,0,1
4.73551,29.803763,7,1604,11,1612,0,75.970876,6e33668d,14.752573,Servant's Premises,0,0,0,25.494927,4.475081,7.33,4.19,3,2,155,2,1,0,0,1
10.540186,8.397919,2,1603,8,1612,0,7.680999,6e336791,21.317945,The Mountains,0,1,0,78.320358,46.55831,4.31,6.18,3,3,149,2,1,0,0,1
114.91216,100.841561,6,1604,10,1609,1,95.453319,6e3367ab,125.540381,Cursed Land,0,0,0,40.739967,14.587265,9.27,7.43,2,2,45,3,2,0,0,0
10.076555,0,5,1603,8,1610,0,140.012536,6e3367fb,20.21058,Servant's Premises,1,1,1,79.696772,18.011736,2.2,9.48,3,3,150,4,2,0,1,0
7.272322,118.82706,1,1602,1,1609,0,1.660724,6e33683e,17.864207,Servant's Premises,1,0,0,13.531637,41.351957,6.23,10.32,2,3,153,0,2,0,1,0
12.608051,0,10,1604,12,1612,0,30.00875,6e336874,23.211048,The Mountains,1,1,0,6.614822,73.861123,9.54,11.13,4,2,147,3,1,0,0,1
29.115176,52.666855,10,1606,4,1609,1,150.055569,6e336893,39.346996,Servant's Premises,1,1,0,0.390078,58.287541,8.1,2.48,4,2,131,3,2,0,0,0
74.223292,2.094273,3,1602,4,1607,1,26.552185,6e336895,84.707678,Servant's Premises,1,1,0,16.601292,103.752138,11.48,3.47,3,4,86,2,0,1,0,1
12.719564,38.186375,12,1601,2,1610,0,185.299188,6e336982,23.234455,The Mountains,0,0,0,37.490351,21.401025,7.19,5.45,3,3,147,4,1,0,0,1
27.890772,15.568658,2,1603,12,1610,0,29.760177,6e3369e7,38.762839,The Mountains,1,1,0,79.87097,46.765021,4.17,1.15,4,2,132,3,1,0,1,0
10.106752,0,5,1600,6,1608,0,86.937795,6e336a4b,20.282584,The Mountains,0,0,0,17.753743,53.417477,9.3,10.24,3,4,150,3,1,0,1,1
54.610845,74.971767,3,1605,10,1608,1,38.962939,6e336a4f,65.278532,King's Landing,0,0,0,69.784341,46.128591,12.16,3.41,4,3,105,2,0,1,0,0
4.750265,63.434485,3,1602,8,1609,0,78.706819,6e336a87,15.307306,The Mountains,1,1,1,24.996576,7.696413,1.19,2.29,4,4,155,2,2,0,0,1
12.795838,0.955987,2,1606,8,1608,0,131.113595,6e336ae8,23.351899,King's Landing,1,1,0,37.54954,49.628867,7.3,8.56,4,4,147,0,1,0,0,1
8.097082,6.313002,5,1605,3,1611,1,144.172876,6e336b52,18.525864,Cursed Land,0,1,0,15.495341,32.003753,4.4,8.11,4,4,152,3,0,1,0,1
19.474269,33.071842,1,1605,12,1611,0,206.137467,6e336b68,30.022312,The Mountains,1,0,0,10.150711,78.09393,1.27,4.43,3,3,141,3,1,0,0,1
108.695591,0,1,1605,7,1608,0,53.862789,6e336bab,119.170026,No Location,1,1,0,23.110928,48.459354,9.59,2.1,0,2,51,0,1,0,0,1
24.728155,0.83445,3,1601,7,1607,0,271.253149,6e336c1e,34.946121,The Mountains,0,1,1,12.545855,39.590402,2.2,2.32,4,4,135,2,1,0,0,1
4.691348,66.229412,7,1601,6,1610,0,181.782855,6e336c52,15.47759,Cursed Land,0,0,1,50.511245,117.563407,10.12,5.47,4,2,155,2,1,0,0,1
36.547293,0,5,1605,2,1607,1,63.785758,6e336c6d,47.476528,The Mountains,0,0,0,71.993979,88.958642,8.16,1.35,4,2,123,3,1,0,0,1
69.627755,5.156151,2,1603,3,1610,0,75.03194,6e336d4b,80.282337,The Mountains,0,0,0,46.633688,18.028033,4.23,1.28,3,3,90,4,1,0,1,1
97.018713,50.819214,11,1604,9,1610,0,139.299518,6e336d75,107.922784,The Mountains,0,1,1,10.507289,43.729712,6.1,11.45,3,3,63,3,1,0,0,1
51.995345,0,3,1602,5,1612,1,84.520424,6e336e24,62.510206,The Mountains,1,1,0,51.628352,154.700725,10.41,5.47,4,2,108,3,0,1,0,1
20.846396,0,7,1604,4,1612,0,56.451183,6e336ed7,31.829042,The Mountains,1,1,0,26.172937,48.748392,3.28,1.18,4,4,139,4,1,0,0,1
24.750081,36.147124,7,1602,8,1608,0,90.081427,6e336ef3,35.146128,The Mountains,0,0,0,26.261677,45.68831,8.37,6.2,3,4,135,3,2,0,0,1
6.399283,3.524484,8,1600,11,1608,0,213.4748,6e336ef8,16.604368,Servant's Premises,0,1,1,11.569924,101.78454,2.45,1.19,4,3,154,4,2,0,0,1
35.665393,84.092906,4,1601,2,1609,0,104.967666,6e336f15,46.012982,Cursed Land,1,0,1,1.545223,2.442545,1.38,2.42,2,2,124,2,1,0,0,0
131.617323,35.32588,1,1601,5,1610,0,55.101852,6e336f7d,142.483934,King's Landing,1,1,0,26.843311,24.57398,2.44,7.55,3,2,28,2,2,0,0,1
90.624051,13.028646,5,1603,4,1611,1,12.031383,6e336f80,101.123616,King's Landing,1,1,0,23.1478,0,7.45,6.34,2,3,69,2,1,0,0,1
39.759781,0,1,1604,9,1609,0,95.600918,6e336fa7,50.316603,King's Landing,1,0,1,53.849673,73.560862,2.27,6.43,2,3,120,4,1,0,0,0
34.6092,0,10,1602,9,1609,0,25.647161,6e336faa,45.313881,Cursed Land,1,0,0,10.413763,9.197102,10.55,1.23,4,2,125,3,1,0,1,0
95.783472,20.251168,1,1604,10,1608,0,201.499985,6e336fd7,106.75352,The Mountains,1,1,0,56.24543,43.741223,12.3,5.18,4,4,64,3,2,0,0,1
72.637257,0,5,1600,12,1611,1,87.938524,6e336fdb,83.401326,The Mountains,0,0,1,17.714121,20.219181,5.54,6.45,3,2,87,2,1,0,0,1
102.521576,63.826221,2,1603,1,1608,1,130.639903,6e337094,113.382004,Cursed Land,1,0,0,37.69978,48.20354,1.19,12.28,2,2,57,4,1,0,0,1
40.395391,71.435139,2,1606,8,1607,1,159.736226,6e3370a0,51.310456,King's Landing,1,1,0,60.348477,8.091548,12.35,7.51,3,2,120,3,2,0,1,0
3.001802,87.489512,5,1600,1,1610,0,166.924878,6e3370ea,13.047039,Cursed Land,1,0,0,48.98984,0,12.59,5.47,3,4,157,3,1,0,0,1
153.558786,25.618774,8,1602,10,1610,0,183.279675,6e3370ee,164.377937,Servant's Premises,1,0,0,47.605695,0,12.37,12.14,4,3,6,2,2,0,0,1
76.86332,97.31806,10,1604,9,1607,0,88.484472,6e337135,87.763499,The Mountains,1,1,0,22.183738,10.687148,8.15,11.11,2,0,83,4,1,0,0,1
6.035727,44.912697,10,1605,10,1610,0,66.251836,6e337171,16.961321,The Mountains,0,0,0,20.198324,37.78234,9.34,8.28,2,4,154,2,1,0,0,1
61.187992,21.897029,4,1604,5,1612,0,92.614635,6e3371c2,71.9219,No Location,0,1,0,2.848548,50.890832,12.28,8.48,2,3,99,0,1,0,0,0
15.907525,0,10,1605,12,1607,0,40.227857,6e3371d2,26.222856,The Mountains,1,1,0,42.118497,88.949092,1.47,8.36,4,2,144,3,1,0,0,1
46.182863,0,6,1604,8,1608,0,11.461173,6e337237,56.811422,The Mountains,0,0,0,50.013691,0,12.31,6.58,4,2,114,2,2,0,0,1
110.721767,39.172932,11,1600,5,1612,0,90.369879,6e337242,120.756458,Servant's Premises,1,0,0,25.182619,70.645042,12.23,2.47,2,0,49,4,1,0,0,1
54.713589,24.039489,12,1603,12,1610,0,154.406029,6e33724c,65.147753,King's Landing,1,1,1,31.364423,96.79591,3.23,3.16,4,2,105,2,1,0,0,0
45.017802,25.479004,5,1602,12,1610,0,268.02605,6e337258,55.167143,Servant's Premises,0,0,0,16.909627,42.84719,5.31,7.31,0,4,115,0,1,0,0,1
21.022708,17.464149,12,1602,1,1611,1,47.534654,6e337290,31.220433,Servant's Premises,0,1,0,26.105286,0,7.46,2.11,3,2,139,4,2,0,1,1
65.150209,45.41277,11,1604,8,1608,0,179.518334,6e337296,75.575468,Cursed Land,1,1,0,24.282256,37.341864,6.37,5.32,2,4,95,2,2,0,0,1
40.054581,14.539551,1,1603,6,1609,0,104.07666,6e3372da,50.509947,Cursed Land,0,1,0,3.147814,0,12.47,1.38,4,2,120,0,2,0,0,1
126.67756,19.960354,5,1602,8,1611,0,246.277156,6e3372f5,137.198415,The Mountains,0,0,1,97.472073,52.657248,11.21,12.21,4,2,33,2,1,0,0,1
102.142284,2.32263,12,1603,3,1607,1,207.968,6e337302,112.883024,The Mountains,0,0,0,6.821976,0,3.59,11.23,4,3,58,3,0,1,0,1
